image_path,lt_x,lt_y,ld_x,ld_y,rt_x,rt_y,rd_x,rd_y
217,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126084951060583_cs=0.0_sb=0.389_ori.jpg,62.69531250000001,86.1015625,69.5787353515625,169.3948974609375,144.6503856041131,76.60668380462725,152.10539845758353,160.41131105398458
218,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085001138481_cs=0.0_sb=0.374_ori.jpg,67.14987933635712,66.68235546350479,58.076923076923066,149.03846153846155,150.14423076923077,76.4423076923077,140.52884615384616,157.21153846153845
219,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085101625090_cs=0.0_sb=0.372_ori.jpg,57.08338469266891,76.04205250740051,66.97862327098846,155.20398616790771,135.57721853256226,64.14904832839966,145.49730956554413,143.50971400737762
220,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085120402796_cs=0.0_sb=0.164_ori.jpg,69.46839451789856,83.37750643491745,65.28978622327791,173.39667458432305,158.63895486935868,85.74821852731591,153.41330166270785,175.53444180522567
221,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085129853764_cs=0.0_sb=0.378_ori.jpg,74.35726302862167,72.56199732422829,64.2019852399826,163.9594904780388,162.50943396226415,80.59299191374663,152.266846361186,172.77628032345012
222,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085153436414_cs=0.0_sb=0.344_ori.jpg,43.92578125,57.03006091713905,43.92578125,124.34375,110.828125,56.06046083569527,110.828125,124.34375
223,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085201134913_cs=0.0_sb=0.181_ori.jpg,50.01815900206566,57.88188099861145,52.79284209012985,128.1738305091858,120.7391304347826,54.94071146245059,123.38268220424652,125.82084208726883
224,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085230315747_cs=0.0_sb=0.162_ori.jpg,72.5037893652916,58.381372541189194,55.494832545518875,134.92167502641678,150.0091533180778,74.59954233409611,133.4936100244522,151.0166597366333
225,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085253354071_cs=0.0_sb=0.201_ori.jpg,71.2908427119255,67.11629122495651,60.45703125,152.49609375,158.04884318766065,77.37789203084833,146.45219707489014,163.622172832489
226,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085303584078_cs=0.0_sb=0.177_ori.jpg,61.41582150101421,64.90872210953347,61.82150101419879,135.09127789046653,132.20689655172416,64.09736308316431,132.20689655172416,134.27991886409737
227,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085323623691_cs=0.0_sb=0.366_ori.jpg,54.52380952380952,65.33333333333333,60.80952380952381,134.47619047619048,123.0952380952381,59.80952380952381,130.14285714285714,129.52380952380952
228,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085353662352_cs=0.0_sb=0.134_ori.jpg,63.68018278479576,81.94766423106194,66.75140461325645,169.47750717401505,152.8530177474022,78.76292285323143,156.35048645734787,166.19949477910995
229,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085401148667_cs=0.0_sb=0.168_ori.jpg,62.1640625,77.50124418735504,62.1640625,160.10244286060333,146.46875,76.60438525676727,146.46875,159.2421875
230,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085424786942_cs=0.0_sb=0.352_ori.jpg,66.40384615384615,74.75961538461539,63.03846153846153,159.6153846153846,152.46153846153845,75.24038461538461,149.33653846153845,161.2980769230769
231,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085438482424_cs=0.0_sb=0.389_ori.jpg,64.66879168152809,78.90511393547058,62.6387999355793,168.22476464509964,154.2063502073288,80.09895101189613,152.0758518576622,169.5798608660698
232,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085647467187_cs=0.0_sb=0.165_ori.jpg,75.60817623138428,85.7106351852417,67.40273690223694,176.9960765838623,167.76086956521738,93.47826086956522,158.75919818878174,185.19473838806152
233,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085648965634_cs=0.0_sb=0.381_ori.jpg,69.23325020074844,80.57799562811852,75.52753984928131,168.69808661937714,159.58883248730965,74.87309644670052,165.5106846690178,162.27072221040726
234,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085657579956_cs=0.0_sb=0.364_ori.jpg,55.03515625,58.8046875,55.03515625,131.1796875,128.94203448295593,58.8046875,128.1640625,131.93359375
235,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085932067711_cs=0.0_sb=0.174_ori.jpg,58.577586206896555,67.88793103448276,58.577586206896555,143.75,135.30172413793105,67.45689655172414,135.73275862068968,143.5344827586207
236,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085942273605_cs=0.0_sb=0.386_ori.jpg,57.5,63.958333333333336,59.16666666666667,135.83333333333334,130.0,61.25,131.6442667245865,133.34811460971832
237,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085944666009_cs=0.0_sb=0.173_ori.jpg,70.71704968810081,83.22738543152809,61.010205298662186,172.53034681081772,160.78825801610947,92.38716885447502,150.54124414920807,181.19464337825775
238,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126085947140518_cs=0.0_sb=0.136_ori.jpg,72.9294204711914,102.00083923339844,74.07058715820312,199.0,173.0,100.80952453613281,173.0,199.0
239,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090029289322_cs=0.0_sb=0.152_ori.jpg,66.10342189669609,90.89744463562965,66.10084033613444,180.67226890756302,158.25770308123248,90.19607843137254,157.9597219824791,180.83984375
240,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090056038042_cs=0.0_sb=0.177_ori.jpg,75.47313275933266,68.74938732385635,68.81075698137283,158.6915066242218,166.17968750000003,75.62109375,158.57063347101212,165.02751064300537
241,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090101174106_cs=0.0_sb=0.165_ori.jpg,66.7875275015831,70.3125,67.67578125,153.80859375,150.93645751476288,70.3125,152.42745727300644,153.80859375
242,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090114792437_cs=0.0_sb=0.35_ori.jpg,80.98094263672829,68.05783075094223,62.06766917293233,154.63659147869674,167.33082706766916,87.468671679198,148.18916136026382,172.36174255609512
243,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090120684814_cs=0.0_sb=0.358_ori.jpg,63.88281249999999,67.35057228803635,63.88281249999999,147.63965398073196,145.03125,65.97517225146294,145.03125,145.89453125
244,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090254650124_cs=0.0_sb=0.342_ori.jpg,54.717949628829956,66.67191681265831,56.790413588285446,142.31684243679047,130.87878787878788,63.85281385281385,132.76109862327576,139.15139895677567
245,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090303817459_cs=0.0_sb=0.169_ori.jpg,60.70312499999999,68.0859375,60.70312499999999,147.65625,143.57332527637482,68.0859375,141.7461222410202,148.4832215309143
246,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090310080973_cs=0.0_sb=0.382_ori.jpg,56.51075839996338,62.600320637226105,58.05078125,133.44140625,128.62075924873352,61.37811616063118,130.52494311332703,131.83315497636795
247,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090317687594_cs=0.0_sb=0.379_ori.jpg,57.25,63.333333333333336,57.34603029489517,134.2108309864998,129.671875,62.57421875,129.671875,133.44140625
248,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090355638358_cs=0.0_sb=0.383_ori.jpg,68.74613034725189,77.05419579148293,62.58245998620987,163.34560149908066,154.35658914728683,83.4625322997416,147.73462504148483,169.02241158485413
249,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090403779029_cs=0.0_sb=0.458_ori.jpg,62.94814604520798,80.65915775299072,65.04286780953407,166.54264771938324,150.1530612244898,78.06122448979592,151.57044184207916,162.93733298778534
250,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090408349835_cs=0.0_sb=0.162_ori.jpg,80.37225151062012,101.1287953555584,77.1796875,201.29296875,180.89719626168227,105.29595015576324,177.21601223945618,204.95731633901596
251,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090413061223_cs=0.0_sb=0.381_ori.jpg,60.306314677000046,63.492162078619,54.10780519247055,137.87433087825775,136.3229398663697,70.8240534521158,129.10453230142593,144.43654358386993
252,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090457407185_cs=0.0_sb=0.171_ori.jpg,55.38708308339119,62.5727002620697,50.364132076501846,137.9168963432312,130.48114854097366,67.12385591864586,124.79349094629288,141.87590497732162
253,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090504141307_cs=0.0_sb=0.357_ori.jpg,44.386599987745285,51.27533769607544,41.1159420289855,111.59420289855072,105.06521739130434,53.985507246376805,101.07971014492753,114.31159420289855
254,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090509098394_cs=0.0_sb=0.169_ori.jpg,69.64226818084717,70.1848373413086,64.9597978591919,155.63998413085938,157.00488997555013,74.81662591687042,152.84841075794623,160.6356968215159
255,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090513419753_cs=0.0_sb=0.184_ori.jpg,63.2463768115942,58.38509316770186,65.73084886128365,133.54037267080744,138.81573498964804,56.31469979296066,141.09316770186336,131.8840579710145
256,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090517704584_cs=0.0_sb=0.376_ori.jpg,57.31640625,62.8125,57.31640625,138.1875,133.4765625,62.8125,133.4765625,138.1875
257,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090532325763_cs=0.0_sb=0.164_ori.jpg,77.05078125,83.21484375,76.56818181818181,186.07954545454547,178.27272727272728,84.375,177.98863636363637,185.51136363636363
258,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090559243709_cs=0.0_sb=0.151_ori.jpg,60.089552238805965,81.34328358208954,64.59881496429443,162.87961369752884,141.68159203980096,74.37810945273631,147.15422885572136,156.96517412935322
259,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090603585663_cs=0.0_sb=0.164_ori.jpg,75.09375,86.56640625,81.84332665801048,186.33474773168564,177.89915966386553,78.71148459383753,184.82987827062607,179.89808875322342
260,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090609984189_cs=0.0_sb=0.366_ori.jpg,50.039337474120074,67.0807453416149,54.68232199549675,138.28286916017532,120.22567287784679,61.28364389233954,124.99293446540833,132.54322350025177
261,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090831762950_cs=0.0_sb=0.392_ori.jpg,79.77902054786682,77.71645843982697,77.73827075958252,175.6722855567932,178.80730867385864,80.28862297534943,175.98323702812195,177.71904826164246
262,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090846807852_cs=0.0_sb=0.385_ori.jpg,77.2934137582779,77.39363020658493,78.94708994708995,174.07407407407408,175.77248677248676,75.13227513227513,178.24779546260834,171.2353994846344
263,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090856423593_cs=0.0_sb=0.163_ori.jpg,80.02702702702703,78.1081081081081,82.48286211490631,174.7190043926239,175.359375,75.5859375,178.36652719974518,173.32938694953918
264,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090909536088_cs=0.0_sb=0.39_ori.jpg,57.998487591743476,68.28656756877899,57.03562772274018,146.27837657928467,137.0201359987259,69.67291486263275,135.9921875,148.0625
265,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090916775989_cs=0.0_sb=0.133_ori.jpg,60.649050652980804,62.914136588573456,59.20081853866577,136.77379649877548,135.2578125,64.13722890615463,135.2578125,138.82938772439957
266,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090918576823_cs=0.0_sb=0.372_ori.jpg,71.40073049068451,69.72049802541733,61.00764736533165,156.32948505878448,156.88287556171417,80.40576615929604,146.14046055078506,166.3451068997383
267,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090933122568_cs=0.0_sb=0.168_ori.jpg,82.068546384573,70.14947041869164,66.140625,161.46093750000003,173.51229625940326,85.82554543018342,157.0746935606003,177.60213947296145
268,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090943464692_cs=0.0_sb=0.39_ori.jpg,69.78447476029396,98.84765625,67.8409090909091,188.0681818181818,161.3068181818182,103.125,157.89772727272728,192.61363636363637
269,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126090952586115_cs=0.0_sb=0.166_ori.jpg,73.49987602233887,87.62722432613373,69.19596541786743,178.6743515850144,165.44956772334294,94.52449567723342,159.97406340057634,185.5907780979827
270,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091002398283_cs=0.0_sb=0.376_ori.jpg,67.29227229952812,83.00742879509926,58.78205895423889,166.8938308954239,151.41777992248535,91.61117747426033,142.9537609219551,175.31100511550903
271,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091010363628_cs=0.0_sb=0.141_ori.jpg,83.63688760806915,86.1671469740634,77.12025848031044,187.59397107362747,187.66128033399582,92.47499510645866,180.0707262158394,194.9475799202919
272,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091017397940_cs=0.0_sb=0.402_ori.jpg,65.14497965574265,85.42051076889038,66.71247825026512,176.33540123701096,160.25,83.85416666666667,160.51041666666669,175.0
273,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091026855931_cs=0.0_sb=0.384_ori.jpg,69.54392775893211,78.05184915661812,71.60206718346254,167.44186046511626,161.52454780361757,77.00258397932816,162.04134366925064,166.9250645994832
274,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091031935840_cs=0.0_sb=0.391_ori.jpg,72.0633237361908,101.26586392521858,91.22543504834175,202.3992149233818,174.14772727272728,81.5340909090909,192.4242957830429,181.46151906251907
275,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091032978314_cs=0.0_sb=0.364_ori.jpg,52.46875,58.97583603858948,56.0625,126.5,122.01167315175098,56.225680933852146,124.73760604858398,123.08401823043823
276,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091035526963_cs=0.0_sb=0.378_ori.jpg,62.08136996626853,85.68240308761595,76.26331597566605,174.3195710778236,150.13682717084885,71.00648993253708,164.18442749977112,158.80408251285553
277,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091039362387_cs=0.0_sb=0.387_ori.jpg,52.43589743589743,55.86080586080586,54.3125,118.25,116.69057846069336,53.17313575744629,118.45826625823975,116.8101167678833
278,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091049717308_cs=0.0_sb=0.168_ori.jpg,63.42124789953232,70.54601982235909,61.0603004693985,155.5400937795639,148.30421805381775,72.56704419851303,145.8510160446167,157.20266103744507
279,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091132490847_cs=0.0_sb=0.37_ori.jpg,76.12445881962776,88.56621903181076,80.62412974238396,187.55899465084076,176.44444444444443,83.61111111111111,180.33565205335617,182.88501572608948
280,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091226789755_cs=0.0_sb=0.168_ori.jpg,66.79416686296463,59.55291509628295,57.42187499999999,135.3515625,145.44150110375276,69.31567328918322,134.93066668510437,145.410053730011
281,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091315909822_cs=0.0_sb=0.159_ori.jpg,62.31755822896957,70.40749222040176,59.090750813484185,154.30457890033722,147.62727320194244,72.81058251857758,143.70114862918854,157.22218573093414
282,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091322888754_cs=0.0_sb=0.384_ori.jpg,74.89953115582466,84.1570298373699,81.14132851362227,177.78403401374814,170.02173913043478,77.71739130434783,176.27173913043478,171.4673913043478
283,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091326916315_cs=0.0_sb=0.173_ori.jpg,72.4375,103.890625,75.39729809761047,196.44593286514282,164.8881962299347,100.96069204807281,168.06243872642517,193.01389169692993
284,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091346109439_cs=0.0_sb=0.183_ori.jpg,75.23905485868454,97.62679040431976,73.2421875,192.3828125,169.99520361423492,100.61909258365631,167.61714220046997,194.55240666866302
285,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091357877013_cs=0.0_sb=0.139_ori.jpg,79.66999155282974,89.43130666017532,68.0625,177.71875,169.5984469652176,102.48543530702591,155.68830680847168,190.22631216049194
286,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091359925277_cs=0.0_sb=0.19_ori.jpg,69.69412171840668,70.27670377492905,72.47656881809235,153.75021600723267,152.5634833574295,68.25550031661987,156.08083140877596,152.65588914549653
287,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091411244710_cs=0.0_sb=0.19_ori.jpg,76.99043327569962,71.03351783752441,72.63737380504608,159.18297559022903,165.93952751159668,77.87575799226761,160.706267952919,166.8411427140236
288,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091422878592_cs=0.0_sb=0.354_ori.jpg,70.49511897563934,88.20305383205414,89.85877871513367,179.0633133649826,161.27467441558838,68.75029504299164,180.52768516540527,159.35267651081085
289,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091429418169_cs=0.0_sb=0.388_ori.jpg,66.61817282438278,76.22765600681305,70.85078582167625,165.11262953281403,156.01980198019803,71.53465346534654,159.98019801980197,159.65346534653466
290,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091452062564_cs=0.0_sb=0.446_ori.jpg,81.14720812182742,70.55837563451777,74.8020304568528,160.1522842639594,171.248730964467,75.38071065989848,166.17258883248732,166.497461928934
291,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091452777291_cs=0.0_sb=0.21_ori.jpg,68.53125,62.953125,67.71875631809235,142.5775179862976,148.93446135520935,63.757155776023865,149.171974522293,144.16135881104034
292,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091530161482_cs=0.0_sb=0.134_ori.jpg,49.828025477707,69.4267515923567,54.45182755589485,140.3711798787117,121.1656050955414,63.481953290870486,125.62420382165604,134.6072186836518
293,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091540044768_cs=0.0_sb=0.168_ori.jpg,53.76353108882904,73.45062679052353,58.376391982182625,150.7795100222717,130.98218262806236,68.8195991091314,134.63611042499542,144.62004017829895
294,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091548500440_cs=0.0_sb=0.38_ori.jpg,59.41929304599762,90.07666563987732,79.17561614513397,173.05322265625,143.5566750629723,69.52141057934509,162.19647355163727,152.6448362720403
295,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091601170165_cs=0.0_sb=0.169_ori.jpg,103.87962877750397,83.93635720014572,88.49531561136246,191.62656664848328,211.5857493877411,98.6235523223877,196.6729199886322,207.0805138349533
296,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091609864851_cs=0.0_sb=0.164_ori.jpg,96.99533104896545,86.08612036705017,89.3948222398758,194.3932991027832,206.24316109422494,92.70516717325228,199.25227963525833,201.82370820668692
297,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091613360419_cs=0.0_sb=0.375_ori.jpg,55.532251060009,79.0192554295063,75.16754668951035,156.7067173719406,133.53347861766815,57.74619224667549,152.33143258094788,136.35579603910446
298,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091623346089_cs=0.0_sb=0.189_ori.jpg,69.75415685772896,62.64431804418564,64.96206793189049,141.713729262352,148.5859375,69.39453125,144.5004306435585,147.83206725120544
299,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091639647366_cs=0.0_sb=0.375_ori.jpg,67.39100921154022,90.99600124359131,88.66442000865936,179.12870514392853,153.81570172309875,69.38982456922531,174.28424680233002,157.11217987537384
300,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091652599209_cs=0.0_sb=0.145_ori.jpg,87.94295683503151,78.31658497452736,81.35640874505043,177.1147984266281,187.51948028802872,84.67253848910332,180.762280523777,183.32767874002457
301,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091702883649_cs=0.0_sb=0.291_ori.jpg,65.32873690128326,92.93375679850578,72.01828673481941,179.89789074659348,152.48596101999283,85.2715830206871,158.88017809391022,172.65940153598785
302,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091750607907_cs=0.0_sb=0.166_ori.jpg,76.60681188106537,79.07882571220398,69.96986150741577,181.95153713226318,179.4933545589447,84.5906013250351,174.6190476190476,188.51540616246498
303,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091751859288_cs=0.0_sb=0.385_ori.jpg,62.3359375,67.0703125,64.00024580955505,142.89310717582703,141.1861471861472,63.2034632034632,142.91774891774892,140.9090909090909
304,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091758466022_cs=0.0_sb=0.355_ori.jpg,73.46475124359131,59.51050519943237,57.426851987838745,133.01753997802734,148.25419187545776,74.05290007591248,132.59152173995972,148.88564348220825
305,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091819251549_cs=0.0_sb=0.164_ori.jpg,69.69419360160828,60.61566811800004,63.38195329904557,139.96954357624054,147.83181047439575,67.71908336877823,141.9040915966034,146.75541079044342
306,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091909115284_cs=0.0_sb=0.386_ori.jpg,67.66442781686783,70.19639563560486,74.56686449050903,154.01167118549347,152.30839002267572,62.58503401360544,159.0012562274933,146.3358232975006
307,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091916049570_cs=0.0_sb=0.367_ori.jpg,67.86445671319962,66.8565391600132,63.34836807847023,149.95251959562302,150.34920634920636,71.20181405895691,145.7196319103241,153.4953802227974
308,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091922517547_cs=0.0_sb=0.175_ori.jpg,76.89439529180527,66.219093978405,68.26159471273422,150.38889288902283,162.1051790714264,73.96552580595016,152.95288288593292,157.86165499687195
309,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126091939815114_cs=0.0_sb=0.148_ori.jpg,67.9642921090126,61.451956391334534,61.62339159846306,137.5427262187004,143.98679518699646,68.69219449162483,136.9783821105957,145.78468388319016
310,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092007812820_cs=0.0_sb=0.388_ori.jpg,69.80324077606201,63.70250701904297,65.40578484535217,145.05552864074707,152.30384016036987,66.70252776145935,147.59253358840942,149.62145519256592
311,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092014170969_cs=0.0_sb=0.379_ori.jpg,60.29350483417511,64.1398104429245,63.86283266544342,143.55737900733948,139.63318777292577,59.38864628820961,143.3956596851349,139.37145066261292
312,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092024279620_cs=0.0_sb=0.346_ori.jpg,59.02734375,61.46962729096413,59.02734375,140.6953125,139.97816593886463,60.917030567685586,139.06814342737198,140.6953125
313,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092031856477_cs=0.0_sb=0.131_ori.jpg,90.39606565237045,79.01814541220665,77.27734375,177.84375,190.75301778316498,92.70317846536636,177.19957399368286,192.09504574537277
314,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092033080849_cs=0.0_sb=0.149_ori.jpg,78.12871287128712,69.3069306930693,69.21782178217822,157.17821782178217,163.69083678722382,78.25966835021973,156.1148681640625,166.14102637767792
315,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092054331377_cs=0.0_sb=0.175_ori.jpg,75.72367444634438,72.97771722078323,67.1835507452488,161.7949476838112,166.5544593334198,81.2350657582283,157.80686259269714,171.21034651994705
316,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092057558827_cs=0.0_sb=0.157_ori.jpg,65.07959240674973,59.423307448625565,62.64453125,136.390625,141.58561331033707,61.8912436068058,139.53272253274918,139.90128070116043
317,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092148100689_cs=0.0_sb=0.167_ori.jpg,55.64453125,67.20703125,57.101725190877914,137.15224117040634,126.20674908161163,65.76171875,127.862189412117,135.29012441635132
318,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092156636526_cs=0.0_sb=0.168_ori.jpg,64.88973408937454,67.97071248292923,59.88281249999999,144.375,142.02576112412177,74.00468384074941,136.66660845279694,150.21388113498688
319,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092209658573_cs=0.0_sb=0.34_ori.jpg,55.95703125,64.91015625,59.765700042247765,135.07887542247772,126.71735668182372,60.63222458958625,130.82353627681732,131.25856029987335
320,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092211480394_cs=0.0_sb=0.172_ori.jpg,70.71646916866302,89.84853088855743,67.64452588558197,180.47095227241516,162.75927019119263,93.4346171617508,160.0811803340912,184.48994135856628
321,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092308922568_cs=0.0_sb=0.182_ori.jpg,82.9009462594986,68.95902156829834,70.87408411502838,153.14701581001282,168.4447259902954,81.45418345928192,156.55026984214783,167.09430170059204
322,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092325425190_cs=0.0_sb=0.171_ori.jpg,77.9738786816597,97.70158070325851,85.3125,197.99609917402267,180.1942126750946,91.31280881166458,187.40931272506714,192.32404679059982
323,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092340805467_cs=0.0_sb=0.17_ori.jpg,54.084248125553124,59.31667804718017,53.32031249999999,126.54687499999999,121.57031249999999,61.14062499999999,121.57031249999999,127.26529765129088
324,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092349196793_cs=0.0_sb=0.369_ori.jpg,49.5,61.24038219451904,54.3125,125.8125,115.4724409448819,57.48031496062992,120.23985385894775,121.50325679779053
325,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092357314289_cs=0.0_sb=0.165_ori.jpg,52.84375,73.703125,54.234375,139.7578125,120.69527896995709,72.53218884120172,120.984375,139.03852224349976
326,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092422946121_cs=0.0_sb=0.213_ori.jpg,62.34374999999999,69.7265625,60.29885057471263,150.57471264367814,143.94742012023926,70.81599622964859,141.89303398132324,150.9375
327,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092424732207_cs=0.0_sb=0.172_ori.jpg,74.4096040725708,74.10730421543121,78.1082808971405,166.57425463199615,168.92360150814056,70.73180377483368,172.52634465694427,163.2021814584732
328,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092428617406_cs=0.0_sb=0.396_ori.jpg,76.68923383951187,80.06803798675537,67.90112066268921,170.87851917743683,168.27034120734908,89.23884514435696,158.87432265281677,180.76691257953644
329,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092435583287_cs=0.0_sb=0.358_ori.jpg,52.1595655977726,67.13919854164124,40.74639539420605,152.73798263072968,138.74704491725765,77.30496453900709,127.26789075136185,163.18023014068604
330,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092438679485_cs=0.0_sb=0.18_ori.jpg,72.5224056839943,52.74817669391633,67.43727207183838,136.14433109760284,154.6947010755539,56.48328298330308,151.0557939914163,140.7725321888412
331,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092440094795_cs=0.0_sb=0.142_ori.jpg,77.09917867183685,76.07822906970978,68.91084623336792,170.2440333366394,172.76221346855164,82.79142594337463,165.78849577903748,178.09898114204407
332,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092445074241_cs=0.0_sb=0.386_ori.jpg,67.5,84.375,80.89086055755615,173.82928848266602,157.2319221496582,69.48836088180542,171.00030899047852,159.96630191802979
333,C:\Users\Administrator\Desktop\unet_dataset\train_red\20221126092529210041_cs=0.0_sb=0.165_ori.jpg,67.84960836172104,71.41142326593399,73.86065006256104,159.57335698604584,157.54215812683105,66.13538736104965,162.27424919605255,153.6791125535965
